num_ip,reg_time,country,registrar,tld,dot_num,avg_host,max_host,avg_path,max_path,class
2,1182960000,US,GODADDY.COM LLC,md,0,8.0,8,0.0,0,bad
2,,,,com,0,11.0,11,7.833333333333333,32,bad
4,893088000,US,REGISTER.COM INC.,com,1,8.5,9,4.0,8,bad
5,1399478400,US,,com,1,8.5,9,9.8,21,bad
5,1399478400,US,,com,1,8.5,9,20.333333333333332,46,bad
5,1399478400,US,,com,1,8.5,9,6.0,8,bad
5,1399478400,US,,com,1,8.5,9,13.75,36,bad
5,1399478400,US,,com,1,8.5,9,8.0,13,bad
5,1399478400,US,,com,1,8.5,9,11.4,26,bad
5,1399478400,US,,com,1,8.5,9,7.0,13,bad
5,1399478400,US,,com,1,8.5,9,12.75,40,bad
5,1399478400,US,,com,1,8.5,9,16.666666666666668,40,bad
5,1399478400,US,,com,1,8.5,9,10.0,22,bad
5,1399478400,US,,com,1,8.5,9,12.25,20,bad
5,1399478400,US,,com,1,8.5,9,10.0,20,bad
5,1399478400,US,,com,1,10.0,10,5.25,11,bad
7,737222400,US,,com,1,8.5,9,12.5,22,bad
5,1399478400,US,,com,1,8.5,9,12.75,19,bad
5,1399478400,US,,com,1,8.5,9,10.2,22,bad
5,1399478400,US,,com,0,4.5,7,5.0,9,bad
2,1497196800,US,,com,2,6.0,8,4.0,5,bad
2,1303747200,,WILD WEST DOMAINS LLC,com,1,7.5,12,6.2,9,bad
2,1216915200,LU,ASCIO TECHNOLOGIES INC,com,1,12.5,16,4.5,6,bad
0,,,,com.au,0,12.0,12,0.0,0,bad
0,,,,nl,1,11.0,17,5.0,7,bad
0,,,,com,1,12.5,16,3.5,4,bad
0,,,,com.my,1,4.5,6,0.0,0,bad
0,,,,com,1,9.333333333333334,13,6.5,10,bad
2,1290096000,,GODADDY.COM LLC,org,1,6.5,8,4.5,9,bad
5,950716800,US,,com,1,21.5,25,4.0,5,bad
0,,,,com,1,21.5,25,5.5,6,bad
0,,,,com,1,21.5,25,3.5,4,bad
0,,,,com,0,11.0,11,4.125,7,bad
2,1385395200,,FBS INC.,de,0,7.0,7,3.857142857142857,6,bad
0,,,,com,0,11.0,11,5.5,13,bad
2,1385395200,,FBS INC.,com,1,21.5,25,3.0,3,bad
0,,,,com,0,11.0,11,5.5,13,bad
2,1385395200,,FBS INC.,de,0,7.0,7,3.857142857142857,6,bad
0,,,,com,0,11.0,11,4.125,7,bad
2,1385395200,,FBS INC.,com,0,11.0,11,5.5,13,bad
2,1385395200,,FBS INC.,com,0,11.0,11,4.125,7,bad
2,1385395200,,FBS INC.,de,0,7.0,7,3.857142857142857,6,bad
0,,,,de,0,7.0,7,3.857142857142857,6,bad
0,,,,com,0,11.0,11,5.5,13,bad
2,1385395200,,FBS INC.,com,0,11.0,11,4.125,7,bad
2,1385395200,,FBS INC.,com,1,14.0,16,3.25,5,bad
0,,,,com,1,14.0,16,7.0,7,bad
0,,,,com,1,14.0,16,3.6666666666666665,5,bad
0,,,,com,1,14.0,16,2.6666666666666665,3,bad
0,,,,com,1,14.0,16,3.25,5,bad
0,,,,com,1,14.0,16,3.25,5,bad
0,,,,com,1,14.0,16,3.25,5,bad
0,,,,com,1,14.0,16,3.25,5,bad
0,,,,com,1,14.0,16,5.0,7,bad
0,,,,com,1,14.0,16,2.6666666666666665,3,bad
0,,,,com,1,14.0,16,5.0,7,bad
0,,,,com,1,14.0,16,3.25,5,bad
0,,,,com,1,14.0,16,4.333333333333333,7,bad
0,,,,com,1,14.0,16,2.6666666666666665,3,bad
0,,,,com,1,14.0,16,2.6666666666666665,3,bad
0,,,,com,1,14.5,16,3.6666666666666665,5,bad
0,,,,com,1,14.5,16,7.0,7,bad
0,,,,com,1,14.0,16,3.75,6,bad
0,,,,com,1,14.5,16,3.25,5,bad
0,,,,com,1,14.5,16,3.25,5,bad
0,,,,com,1,14.5,16,5.0,7,bad
0,,,,com,1,14.5,16,2.6666666666666665,3,bad
0,,,,com,1,14.5,16,2.6666666666666665,3,bad
0,,,,com,1,14.5,16,2.6666666666666665,3,bad
0,,,,com,1,14.5,16,3.25,5,bad
0,,,,com,1,14.5,16,3.25,5,bad
0,,,,com,1,14.5,16,3.25,5,bad
0,,,,com,1,14.5,16,3.25,5,bad
0,,,,com,1,14.5,16,5.0,7,bad
0,,,,com,1,14.5,16,2.6666666666666665,3,bad
0,,,,com,1,14.5,16,3.75,6,bad
0,,,,com,1,14.5,16,4.333333333333333,7,bad
0,,,,org,0,8.0,8,3.625,13,bad
4,1423497600,CN,,eu,0,11.0,11,16.0,28,bad
0,,,,eu,0,11.0,11,74.0,74,bad
0,,,,net,0,10.0,10,0.0,0,bad
4,1138118400,,GODADDY.COM LLC,eu,0,11.0,11,17.5,31,bad
0,,,,com,0,8.0,8,3.642857142857143,8,bad
0,,,,eu,0,11.0,11,83.0,83,bad
0,,,,com,1,9.5,16,0.0,0,bad
2,987436800,US,GODADDY.COM LLC,eu,0,11.0,11,90.0,90,bad
0,,,,org,0,8.0,8,3.9,11,bad
0,,,,eu,0,11.0,11,90.0,90,bad
0,,,,eu,0,11.0,11,74.0,74,bad
0,,,,eu,0,11.0,11,17.0,30,bad
0,,,,eu,0,11.0,11,91.0,91,bad
0,,,,eu,0,11.0,11,78.0,78,bad
0,,,,in,1,6.0,7,94.0,94,bad
0,,,,com,0,14.0,14,3.0,10,bad
0,,,,in,1,6.0,7,18.0,32,bad
0,,,,in,1,6.0,7,78.0,78,bad
0,,,,in,1,6.0,7,82.0,82,bad
0,,,,com,0,12.0,12,3.35,17,bad
4,1435766400,CN,BIZCN.COMINC.,in,1,6.0,7,19.0,34,bad
0,,,,cf,0,7.0,7,13.0,22,bad
0,,,,pw,0,9.0,9,3.5,13,bad
0,,,,cf,0,7.0,7,67.0,67,bad
0,,,,in,1,6.0,7,95.0,95,bad
0,,,,com,1,7.0,8,0.0,0,bad
5,1090771200,,GODADDY.COM LLC,cf,0,7.0,7,83.0,83,bad
0,,,,com,0,15.0,15,3.4545454545454546,11,bad
4,1435766400,CN,BIZCN.COMINC.,cf,0,7.0,7,83.0,83,bad
0,,,,ml,0,6.0,6,13.0,22,bad
0,,,,com,1,5.0,7,0.0,0,bad
4,1323964800,CA,ENOM INC.,ml,0,6.0,6,66.0,66,bad
0,,,,ml,0,6.0,6,13.0,22,bad
0,,,,com,0,12.0,12,2.823529411764706,9,bad
4,1435766400,CN,BIZCN.COMINC.,ml,0,6.0,6,80.0,80,bad
0,,,,ml,0,6.0,6,70.0,70,bad
0,,,,ml,0,6.0,6,83.0,83,bad
0,,,,com,1,7.0,11,0.0,0,bad
2,1069689600,US,GODADDY.COM LLC,com,0,14.0,14,2.0,7,bad
0,,,,gq,0,7.0,7,15.0,26,bad
0,,,,ml,0,6.0,6,83.0,83,bad
0,,,,gq,0,7.0,7,84.0,84,bad
0,,,,com,0,11.0,11,4.636363636363637,15,bad
0,,,,gq,0,7.0,7,84.0,84,bad
0,,,,gq,0,7.0,7,71.0,71,bad
0,,,,com,1,3.6666666666666665,6,0.0,0,bad
2,975427200,,GODADDY.COM LLC,gq,0,7.0,7,40.5,75,bad
0,,,,gq,0,7.0,7,72.0,72,bad
0,,,,gq,0,7.0,7,14.0,24,bad
0,,,,ga,0,7.0,7,15.0,26,bad
0,,,,ga,0,7.0,7,84.0,84,bad
0,,,,info,1,4.666666666666667,10,0.0,0,bad
2,1229184000,GB,TUCOWS DOMAINS INC.,ga,0,7.0,7,72.0,72,bad
0,,,,pw,0,9.0,9,3.6666666666666665,16,bad
0,,,,com,0,13.0,13,3.6363636363636362,11,bad
0,,,,ga,0,7.0,7,13.5,23,bad
0,,,,ga,0,7.0,7,84.0,84,bad
0,,,,org,0,14.0,14,0.0,0,bad
2,1293379200,US,GODADDY.COM LLC,ga,0,7.0,7,80.0,80,bad
0,,,,com,0,12.0,12,2.933333333333333,10,bad
0,,,,org,1,3.5,4,6.0,12,bad
2,953654400,US,NETWORK SOLUTIONS LLC,ga,0,7.0,7,70.0,70,bad
0,,,,cf,0,7.0,7,13.5,23,bad
0,,,,cf,0,7.0,7,83.0,83,bad
0,,,,cf,0,7.0,7,67.0,67,bad
0,,,,cf,0,7.0,7,83.0,83,bad
0,,,,org,1,9.5,16,3.0,6,bad
2,1019750400,US,GODADDY.COM LLC,cf,0,8.0,8,71.0,71,bad
0,,,,com,0,8.0,8,2.727272727272727,8,bad
4,1422460800,,BIZCN.COM INC.,cf,0,8.0,8,14.0,24,bad
0,,,,cf,0,8.0,8,83.0,83,bad
0,,,,com,1,4.0,5,0.0,0,bad
2,1113580800,US,GODADDY.COM LLC,cf,0,8.0,8,68.0,68,bad
0,,,,com,0,11.0,11,3.0,10,bad
2,1435766400,,BIZCN.COM INC.,cf,0,8.0,8,83.0,83,bad
0,,,,cf,0,8.0,8,13.5,23,bad
0,,,,com,1,15.0,15,3.5,4,bad
2,1013702400,US,GODADDY.COM LLC,com,1,15.0,15,4.0,5,bad
2,1013702400,US,GODADDY.COM LLC,com,1,15.0,15,4.5,6,bad
2,1013702400,US,GODADDY.COM LLC,com,1,15.0,15,9.0,14,bad
2,1013702400,US,GODADDY.COM LLC,net,0,15.0,15,3.75,8,bad
5,1317052800,CO,TLDS LLC. D/B/A SRSPLUS,com,0,14.0,14,3.75,8,bad
2,1012320000,US,GODADDY.COM LLC,org,0,16.0,16,4.2,7,bad
2,1225987200,MX,,org,0,16.0,16,4.2,7,bad
2,1225987200,MX,,org,0,16.0,16,4.2,7,bad
2,1225987200,MX,,com,0,14.0,14,3.75,8,bad
2,1012320000,US,GODADDY.COM LLC,com,0,14.0,14,3.75,8,bad
2,1012320000,US,GODADDY.COM LLC,net,0,15.0,15,3.75,8,bad
5,1317052800,CO,TLDS LLC. D/B/A SRSPLUS,com,0,14.0,14,3.75,8,bad
2,1012320000,US,GODADDY.COM LLC,net,0,15.0,15,3.75,8,bad
5,1317052800,CO,TLDS LLC. D/B/A SRSPLUS,org,0,16.0,16,4.2,7,bad
2,1225987200,MX,,net,0,15.0,15,3.75,8,bad
5,1317052800,CO,TLDS LLC. D/B/A SRSPLUS,com,1,14.5,16,7.0,7,bad
0,,,,com,1,14.5,16,5.0,7,bad
0,,,,com,1,14.5,16,5.0,7,bad
0,,,,ca,1,16.0,20,4.5,6,bad
0,,,,ca,1,16.5,21,5.0,7,bad
0,,,,ca,1,16.5,21,3.5,4,bad
0,,,,org,1,6.5,10,3.0,8,bad
3,1135008000,GB,,com,0,16.0,16,4.0,5,bad
0,,,,eu,2,4.0,6,5.5,9,bad
0,,,,com,0,14.0,14,5.0,7,bad
0,,,,com,0,14.0,14,3.5,4,bad
0,,,,com,0,14.0,14,6.0,9,bad
0,,,,com,1,12.0,20,3.5,4,bad
2,1419782400,GB,WEBFUSION LIMITED,com,0,8.0,8,3.0,3,bad
0,,,,com,0,14.0,14,4.0,5,bad
0,,,,com,0,14.0,14,3.0,3,bad
0,,,,com,1,20.5,23,3.5,4,bad
0,,,,com,0,10.0,10,3.0,3,bad
0,,,,com,0,10.0,10,3.0,3,bad
2,1434902400,,DOMAINCONTEXT INC.,com,1,20.5,23,5.5,8,bad
0,,,,com,0,11.0,11,3.0,3,bad
0,,,,com,0,12.0,12,3.0,3,bad
0,,,,com,0,21.0,21,3.75,8,bad
2,1325952000,,WEBFUSION LTD.,com,0,21.0,21,3.75,8,bad
2,1325952000,,WEBFUSION LTD.,com,1,20.5,23,4.5,6,bad
0,,,,com,1,20.5,23,4.0,5,bad
0,,,,pl,0,11.0,11,0.0,0,bad
0,,,,com,1,14.5,16,3.6666666666666665,5,bad
0,,,,com,0,21.0,21,3.75,8,bad
2,1325952000,,WEBFUSION LTD.,com,0,21.0,21,3.75,8,bad
2,1325952000,,WEBFUSION LTD.,com,1,14.5,16,6.0,6,bad
0,,,,com,1,14.5,16,3.25,5,bad
0,,,,com,1,14.5,16,3.25,5,bad
0,,,,com,1,14.5,16,3.25,5,bad
0,,,,com,1,14.5,16,3.25,5,bad
0,,,,com,1,14.5,16,3.25,5,bad
0,,,,com,1,14.5,16,2.6666666666666665,3,bad
0,,,,com,1,14.5,16,2.6666666666666665,3,bad
0,,,,com,1,14.5,16,5.0,7,bad
0,,,,com,1,14.5,16,2.6666666666666665,3,bad
0,,,,com,1,14.5,16,4.333333333333333,7,bad
0,,,,com,1,14.5,16,2.6666666666666665,3,bad
0,,,,com,1,14.5,16,5.0,7,bad
0,,,,com,1,16.0,16,6.0,6,bad
0,,,,com,1,14.5,16,3.75,6,bad
0,,,,com,1,16.0,16,3.25,5,bad
0,,,,com,1,16.0,16,3.6666666666666665,5,bad
0,,,,com,1,16.0,16,3.25,5,bad
0,,,,com,1,16.0,16,3.25,5,bad
0,,,,com,1,16.0,16,3.25,5,bad
0,,,,com,1,16.0,16,3.25,5,bad
0,,,,com,1,16.0,16,5.0,7,bad
0,,,,com,1,16.0,16,2.6666666666666665,3,bad
0,,,,com,1,16.0,16,2.6666666666666665,3,bad
0,,,,com,1,16.0,16,2.6666666666666665,3,bad
0,,,,com,1,16.0,16,5.0,7,bad
0,,,,com,1,16.0,16,3.75,6,bad
0,,,,com,1,16.0,16,2.6666666666666665,3,bad
0,,,,com,1,16.0,16,4.333333333333333,7,bad
0,,,,com,0,12.0,12,6.5,11,bad
4,1435766400,CN,BIZCN.COMINC.,ga,0,8.0,8,15.5,27,bad
0,,,,ga,0,8.0,8,74.0,74,bad
0,,,,ga,0,8.0,8,86.0,86,bad
0,,,,com,0,9.0,9,4.75,7,bad
2,1468166400,US,,nz,2,12.666666666666666,23,4.0,5,bad
0,,,,nz,2,12.666666666666666,23,112.0,112,bad
0,,,,nz,2,12.666666666666666,23,35.0,66,bad
0,,,,nz,2,12.666666666666666,23,4.0,5,bad
0,,,,nl,1,11.0,13,3.0,4,bad
0,,,,nl,1,11.0,13,5.0,7,bad
0,,,,nl,1,16.5,22,5.0,7,bad
0,,,,biz,1,4.0,5,0.0,0,bad
2,1464969600,ROMANIA,,com.au,0,11.0,11,0.0,0,bad
0,,,,info,1,11.0,13,4.0,5,bad
0,,,,be,1,11.0,12,6.0,9,bad
0,,,,info,1,11.0,13,6.0,9,bad
0,,,,ru,0,16.0,16,4.2,7,bad
0,,,REGTIME-RU,com,0,5.0,6,4.2,7,bad
2,1235836800,US,GODADDY.COM LLC,net,0,15.0,15,3.75,8,bad
5,1317052800,CO,TLDS LLC. D/B/A SRSPLUS,com,0,18.0,18,4.2,7,bad
2,,,,com,1,10.0,11,4.2,7,bad
2,1197993600,US,ENOM INC.,com,0,25.0,25,4.666666666666667,11,bad
2,1092844800,,GODADDY.COM LLC,za,1,5.0,8,2.5,3,bad
0,,,,uk,1,3.5,5,3.75,8,bad
0,,,,com,0,7.2,10,5.4,13,bad
0,,,,com,0,20.0,20,3.5,7,bad
2,1246204800,US,GODADDY.COM LLC,com,0,9.0,11,4.2,7,bad
0,,,,com,1,6.5,10,4.0,7,bad
2,1268755200,,GODADDY.COM LLC,nl,0,11.0,11,4.0,7,bad
0,,,,nl,1,8.333333333333334,11,5.5,8,bad
0,,,,com.au,1,15.0,27,0.0,0,bad
0,,,,nl,1,9.0,10,4.5,6,bad
0,,,,nl,1,9.0,10,3.0,3,bad
0,,,,info,1,11.0,13,6.0,9,bad
0,,,,nl,1,8.0,10,6.0,9,bad
0,,,,nl,1,8.0,10,4.0,5,bad
0,,,,nl,1,8.666666666666666,12,4.5,5,bad
0,,,,nl,1,8.666666666666666,12,6.0,9,bad
0,,,,nl,1,8.666666666666666,12,3.5,4,bad
0,,,,nl,1,8.666666666666666,12,4.5,5,bad
0,,,,com,0,13.0,13,4.2,7,bad
2,1292688000,,GODADDY.COM LLC,com,0,13.0,13,4.2,7,bad
2,1292688000,,GODADDY.COM LLC,com,0,13.0,13,4.2,7,bad
2,1292688000,,GODADDY.COM LLC,com,0,13.0,13,4.2,7,bad
2,1292688000,,GODADDY.COM LLC,nl,1,8.5,10,5.0,7,bad
0,,,,nl,1,8.5,10,6.0,8,bad
0,,,,nl,1,8.5,10,8.5,13,bad
0,,,,nl,1,8.5,10,6.0,9,bad
0,,,,nl,1,8.5,10,4.0,5,bad
0,,,,com,0,14.0,14,4.2,7,bad
2,1196179200,US,GODADDY.COM LLC,com,0,14.0,14,4.2,7,bad
2,1196179200,US,GODADDY.COM LLC,com,0,14.0,14,4.2,7,bad
2,1196179200,US,GODADDY.COM LLC,com,0,14.0,14,4.2,7,bad
2,1196179200,US,GODADDY.COM LLC,com,1,8.0,13,0.0,0,bad
2,1018972800,US,GODADDY.COM LLC,ml,0,8.0,8,15.0,26,bad
0,,,,ml,0,8.0,8,86.0,86,bad
0,,,,ml,0,8.0,8,74.0,74,bad
0,,,,com,0,8.0,8,4.111111111111111,10,bad
0,,,,com,0,11.0,11,7.0,11,bad
2,1238428800,US,DREAMHOST,ml,0,8.0,8,15.0,26,bad
0,,,,ml,0,8.0,8,84.0,84,bad
0,,,,ml,0,8.0,8,74.0,74,bad
0,,,,ml,0,8.0,8,84.0,84,bad
0,,,,com,0,8.0,8,2.8181818181818183,8,bad
4,1422460800,,BIZCN.COM INC.,com,1,12.0,21,0.0,0,bad
2,1375113600,US,GODADDY.COM LLC,eu,1,10.0,12,6.0,9,bad
0,,,,eu,1,10.0,12,5.5,6,bad
0,,,,eu,1,18.0,26,6.0,9,bad
0,,,,cz,0,16.0,16,4.333333333333333,8,bad
0,,,,nl,1,7.666666666666667,9,6.0,9,bad
0,,,,edu.au,2,4.333333333333333,7,4.0,11,bad
0,,,,nl,1,15.5,22,3.0,3,bad
0,,,,nl,1,7.666666666666667,9,3.5,4,bad
0,,,,nl,1,15.5,22,6.0,9,bad
0,,,,ml,0,7.0,7,13.5,23,bad
0,,,,com,1,7.5,12,0.0,0,bad
4,1046534400,US,GODADDY.COM LLC,ml,0,7.0,7,72.0,72,bad
0,,,,com,1,6.0,9,3.0,4,bad
2,1047657600,US,GODADDY.COM LLC,com,1,6.0,9,2.0,3,bad
2,1047657600,US,GODADDY.COM LLC,com,1,7.5,9,3.3333333333333335,4,bad
2,1047657600,US,GODADDY.COM LLC,com,1,7.5,9,2.3333333333333335,3,bad
2,1047657600,US,GODADDY.COM LLC,com.ar,1,4.0,5,3.3333333333333335,6,bad
0,,,,com,1,9.333333333333334,14,6.0,9,bad
2,1125244800,,GODADDY.COM LLC,com,1,9.333333333333334,14,3.0,3,bad
2,1125244800,,GODADDY.COM LLC,com,1,24.0,30,4.5,5,bad
2,1323705600,,GODADDY.COM LLC,com,1,24.0,30,6.0,9,bad
2,1323705600,,GODADDY.COM LLC,com,1,24.0,30,4.5,6,bad
2,1323705600,,GODADDY.COM LLC,com,1,24.0,30,5.5,8,bad
2,1323705600,,GODADDY.COM LLC,com,0,19.0,19,4.2,7,bad
2,1272556800,,GODADDY.COM INC.,com,0,19.0,19,4.2,7,bad
2,1272556800,,GODADDY.COM INC.,com,0,19.0,19,4.2,7,bad
2,1272556800,,GODADDY.COM INC.,com,0,19.0,19,4.2,7,bad
2,1272556800,,GODADDY.COM INC.,com,1,11.5,17,6.0,9,bad
0,,,,com,1,11.5,17,4.5,6,bad
0,,,,com,1,11.5,17,3.0,3,bad
0,,,,com,1,11.5,17,4.5,6,bad
0,,,,eu,2,4.0,6,5.5,9,bad
0,,,,com,0,16.0,16,4.0,5,bad
0,,,,com,0,17.0,17,3.5,4,bad
0,,,,org,1,6.5,10,3.0,8,bad
3,1135008000,GB,,com,0,17.0,17,7.5,12,bad
0,,,,com,0,17.0,17,5.0,7,bad
0,,,,com,0,17.0,17,4.0,5,bad
0,,,,com,0,12.0,12,3.0,3,bad
0,,,,com,0,17.0,17,6.0,9,bad
0,,,,com,0,11.0,11,3.0,3,bad
0,,,,com,0,10.0,10,3.0,3,bad
0,,,,com,0,10.0,10,3.0,3,bad
2,1434902400,,DOMAINCONTEXT INC.,com,0,12.0,12,3.0,3,bad
0,,,,org,0,8.0,8,3.3,9,bad
0,,,,in,0,7.0,7,13.5,23,bad
0,,,,in,0,7.0,7,70.0,70,bad
0,,,,in,0,7.0,7,84.0,84,bad
0,,,,in,0,7.0,7,67.0,67,bad
0,,,,com,0,8.0,8,3.4285714285714284,6,bad
4,1422460800,,BIZCN.COM INC.,in,0,7.0,7,79.0,79,bad
0,,,,in,0,7.0,7,14.0,24,bad
0,,,,in,0,7.0,7,79.0,79,bad
0,,,,net,1,8.5,11,0.0,0,bad
4,1065283200,US,GODADDY.COM LLC,in,0,7.0,7,13.5,23,bad
0,,,,in,0,7.0,7,67.0,67,bad
0,,,,com,0,8.0,8,4.363636363636363,14,bad
4,1422460800,,BIZCN.COM INC.,in,0,7.0,7,78.0,78,bad
0,,,,com,1,7.5,12,5.3,7,bad
2,919267200,US,DOMAIN.COM LLC,com,0,11.0,11,2.5384615384615383,9,bad
0,,,,in,0,7.0,7,79.0,79,bad
0,,,,in,0,7.0,7,15.0,26,bad
0,,,,in,0,7.0,7,70.0,70,bad
0,,,,in,0,7.0,7,79.0,79,bad
0,,,,com,1,15.0,18,6.0,9,bad
2,1154448000,,GODADDY.COM LLC,com,1,15.0,18,5.0,6,bad
2,1154448000,,GODADDY.COM LLC,com,1,15.0,18,7.0,8,bad
2,1154448000,,GODADDY.COM LLC,nz,2,6.0,13,2.5,5,bad
0,,,,com,1,15.0,18,6.0,9,bad
2,1154448000,,GODADDY.COM LLC,com,1,15.0,18,6.0,9,bad
2,1154448000,,GODADDY.COM LLC,com,1,16.5,18,6.0,9,bad
0,,,,com,1,16.5,18,5.5,7,bad
0,,,,com,1,16.5,18,6.0,9,bad
0,,,,com,1,16.5,18,4.5,6,bad
0,,,,net,1,8.0,19,6.0,9,bad
2,,,,net,1,8.0,19,4.0,4,bad
2,,,,com,1,7.5,9,0.0,0,bad
2,1047657600,US,GODADDY.COM LLC,com,1,6.0,9,0.0,0,bad
2,1047657600,US,GODADDY.COM LLC,com,1,6.0,9,0.0,0,bad
2,1047657600,US,GODADDY.COM LLC,com,1,6.0,9,0.0,0,bad
2,1047657600,US,GODADDY.COM LLC,com,1,8.5,13,0.0,0,bad
2,1053964800,US,WILD WEST DOMAINS LLC,com,0,19.0,19,5.416666666666667,14,bad
2,1252944000,,GODADDY.COM LLC,com,0,22.0,22,8.5,14,bad
2,1160496000,US,NETWORK SOLUTIONS LLC.,tk,1,12.5,18,4.0,6,bad
0,,,,tk,1,12.5,18,4.818181818181818,8,bad
0,,,,tk,1,12.5,18,4.857142857142857,8,bad
0,,,,tk,1,12.5,18,5.0,9,bad
0,,,,tk,1,12.5,18,4.5,5,bad
0,,,,cf,1,9.5,12,4.444444444444445,6,bad
0,,,,cf,1,9.5,12,5.222222222222222,10,bad
0,,,,cf,1,9.5,12,4.529411764705882,7,bad
0,,,,ml,1,12.0,16,6.0,7,bad
0,,,,ml,1,12.0,16,4.5,5,bad
0,,,,ml,1,12.0,16,4.769230769230769,9,bad
0,,,,cf,1,9.5,12,5.235294117647059,8,bad
0,,,,ml,1,12.0,16,4.2727272727272725,5,bad
0,,,,com,0,10.0,10,5.0,6,bad
2,1479830400,PT,,com,0,10.0,10,4.0,5,bad
2,1479830400,PT,,ml,1,12.0,16,4.466666666666667,6,bad
0,,,,com,0,10.0,10,6.666666666666667,11,bad
2,1479830400,PT,,com,0,10.0,10,6.333333333333333,8,bad
2,1479830400,PT,,com,0,10.0,10,6.333333333333333,8,bad
2,1479830400,PT,,com,0,10.0,10,6.333333333333333,8,bad
2,1479830400,PT,,com,0,10.0,10,6.333333333333333,8,bad
2,1479830400,PT,,com,0,10.0,10,6.333333333333333,8,bad
2,1479830400,PT,,com,0,10.0,10,5.0,7,bad
2,1479830400,PT,,com,0,10.0,10,5.0,7,bad
2,1479830400,PT,,com,0,10.0,10,7.0,12,bad
2,1479830400,PT,,ru,1,2.5,3,0.0,0,bad
0,,,NAUNET-RU,com,1,13.5,19,3.0,3,bad
2,,,,com,1,13.5,19,5.0,7,bad
2,,,,com,1,13.5,19,3.3333333333333335,4,bad
2,,,,com,1,13.5,19,5.333333333333333,9,bad
2,,,,com.au,0,4.0,4,4.2,7,bad
0,,,,com,0,5.5,9,4.2,7,bad
2,,,,com.au,0,24.0,24,4.285714285714286,7,bad
0,,,,com.au,0,4.0,4,4.2,7,bad
0,,,,com.au,0,24.0,24,4.285714285714286,7,bad
0,,,,com,0,5.5,9,4.2,7,bad
2,,,,com.au,0,24.0,24,4.285714285714286,7,bad
0,,,,com.au,0,4.0,4,4.2,7,bad
0,,,,com,0,5.5,9,4.2,7,bad
2,,,,com.au,0,4.0,4,4.2,7,bad
0,,,,com.au,0,24.0,24,4.285714285714286,7,bad
0,,,,com,1,12.0,16,3.6666666666666665,5,bad
2,1474646400,US,,com,1,12.0,16,0.0,0,bad
2,1474646400,US,,com,0,5.5,9,4.2,7,bad
2,,,,com,1,12.0,16,3.25,5,bad
2,1474646400,US,,com,1,12.0,16,2.6666666666666665,3,bad
2,1474646400,US,,com,1,12.0,16,3.25,5,bad
2,1474646400,US,,com,1,12.0,16,5.0,7,bad
2,1474646400,US,,com,1,12.0,16,3.25,5,bad
2,1474646400,US,,com,1,12.0,16,2.6666666666666665,3,bad
2,1474646400,US,,com,1,12.0,16,3.25,5,bad
2,1474646400,US,,com,1,12.0,16,3.25,5,bad
2,1474646400,US,,com,1,12.0,16,2.6666666666666665,3,bad
2,1474646400,US,,com,1,12.0,16,2.6666666666666665,3,bad
2,1474646400,US,,com,1,12.0,16,4.333333333333333,7,bad
2,1474646400,US,,com,1,12.0,16,5.0,7,bad
2,1474646400,US,,com,1,15.0,16,2.6666666666666665,3,bad
0,,,,com,1,15.0,16,3.25,5,bad
0,,,,com,1,15.0,16,3.6666666666666665,5,bad
0,,,,com,1,12.0,16,3.75,6,bad
2,1474646400,US,,com,1,15.0,16,0.0,0,bad
0,,,,com,1,15.0,16,2.6666666666666665,3,bad
0,,,,com,1,15.0,16,3.25,5,bad
0,,,,com,1,15.0,16,3.25,5,bad
0,,,,com,1,15.0,16,3.25,5,bad
0,,,,com,1,15.0,16,3.25,5,bad
0,,,,com,1,15.0,16,5.0,7,bad
0,,,,com,1,15.0,16,2.6666666666666665,3,bad
0,,,,com,1,15.0,16,5.0,7,bad
0,,,,com,1,15.0,16,2.6666666666666665,3,bad
0,,,,com,1,10.5,13,6.666666666666667,9,bad
2,1332518400,,GODADDY.COM LLC,com,1,15.0,16,3.75,6,bad
0,,,,com,1,15.0,16,4.333333333333333,7,bad
0,,,,com,1,10.5,13,6.0,8,bad
2,1332518400,,GODADDY.COM LLC,com,1,10.5,13,3.5,5,bad
2,1332518400,,GODADDY.COM LLC,com,1,10.5,13,4.5,6,bad
2,1332518400,,GODADDY.COM LLC,com,0,14.0,14,4.2,7,bad
2,1349020800,,WILD WEST DOMAINS LLC,com,0,14.0,14,4.2,7,bad
2,1349020800,,WILD WEST DOMAINS LLC,com,0,14.0,14,4.2,7,bad
2,1349020800,,WILD WEST DOMAINS LLC,com,1,10.5,13,5.5,7,bad
2,1332518400,,GODADDY.COM LLC,com,0,14.0,14,4.2,7,bad
2,1349020800,,WILD WEST DOMAINS LLC,com,1,10.0,12,6.333333333333333,9,bad
2,1277568000,,GODADDY.COM LLC,com,1,10.0,12,3.5,4,bad
2,1277568000,,GODADDY.COM LLC,com,1,10.0,12,7.0,8,bad
2,1277568000,,GODADDY.COM LLC,com,1,10.0,12,4.666666666666667,7,bad
2,1277568000,,GODADDY.COM LLC,com,0,9.0,9,4.2,7,bad
2,1248192000,,TUCOWS.COM CO.,com,0,9.0,9,4.2,7,bad
2,1248192000,,TUCOWS.COM CO.,com,0,9.0,9,4.2,7,bad
2,1248192000,,TUCOWS.COM CO.,com,0,9.0,9,4.2,7,bad
