tld,dot_num,avg_host,max_host,avg_path,max_path,class
org,1,3.0,3,5.666666666666667,11,good
gov,2,5.0,8,4.5,9,good
com,0,17.0,17,7.0,7,bad
com,1,5.0,7,4.2,13,good
alsace,2,7.0,10,6.0,6,bad
com,1,10.0,12,8.6,32,bad
com,1,6.0,9,0.0,0,good
ca,1,3.0,3,5.3,10,good
com,1,6.5,10,4.866666666666666,10,good
com.au,1,10.5,12,5.333333333333333,15,bad
com,0,7.0,7,11.0,11,bad
com,1,11.0,15,3.642857142857143,8,good
net,0,9.0,9,8.0,8,bad
uk,3,4.0,8,5.333333333333333,7,good
net,1,4.0,5,6.0,6,bad
biz,0,10.0,10,11.0,11,bad
click,0,7.0,7,11.0,11,bad
net.au,1,3.0,3,5.615384615384615,10,good
in,1,8.5,10,9.4,22,bad
com,1,8.0,13,4.666666666666667,6,good
com,0,2.0,2,5.666666666666667,7,bad
com,0,6.0,6,0.0,0,bad
net,1,14.0,16,5.833333333333333,10,bad
com,0,10.0,10,7.0,7,bad
com,0,12.0,12,3.0,5,bad
com,1,13.0,23,4.0,5,good
org,1,4.5,8,3.0,5,good
com,1,8.0,9,5.0,8,good
org,1,7.5,9,3.0,5,good
org,1,6.0,9,5.125,12,good
org,0,21.0,21,0.0,0,good
org,1,6.0,9,33.333333333333336,54,good
org,0,6.0,6,0.0,0,good
biz,1,4.666666666666667,10,9.5,10,bad
com,0,12.0,12,4.4,6,bad
org,1,5.5,9,20.0,36,good
org,1,6.0,9,6.0,10,good
org,1,9.5,14,5.0,10,good
edu,1,4.5,6,7.5,9,good
org,1,6.0,9,6.333333333333333,8,good
com,0,16.0,16,14.333333333333334,32,bad
org,1,3.5,4,7.0,11,good
il,1,3.5,5,8.0,8,bad
com,1,10.0,17,5.75,12,good
com,0,11.0,11,5.0,6,bad
org,1,5.5,9,33.5,63,good
edu.my,1,4.5,5,3.6666666666666665,6,good
org,1,5.5,9,7.0,10,good
gov,1,8.0,10,5.0,9,good
org,1,5.5,9,29.0,54,good
com,1,7.0,11,7.0,7,good
id,1,4.333333333333333,6,2.3333333333333335,5,bad
helsinki.fi,0,14.0,14,5.0,7,good
com.ua,1,4.5,6,0.0,0,good
pw,0,5.0,5,1.0,1,bad
org,1,6.0,10,4.0,4,good
org,1,6.0,9,11.4,23,good
org,1,6.5,10,3.8333333333333335,8,good
org,1,6.0,9,4.0,4,good
org,1,5.5,9,20.0,36,good
be,2,3.0,4,7.333333333333333,12,good
com,0,9.0,9,4.25,9,bad
org,1,6.0,9,7.0,10,good
uk,1,5.5,9,4.25,9,bad
fr,1,5.5,10,0.0,0,good
click,0,7.0,7,5.0,7,bad
com,0,12.0,12,5.75,10,bad
com,0,6.0,6,3.0,6,good
com,1,6.5,11,2.5,3,bad
com,1,10.0,13,6.0,6,good
com,1,6.0,9,6.666666666666667,14,good
net,0,7.0,9,7.0,7,bad
org,1,7.0,11,5.166666666666667,11,good
gov,0,8.0,8,5.75,7,good
org,1,6.0,10,10.0,16,good
com,0,7.0,7,11.0,15,bad
com.pl,1,5.0,6,6.0,6,bad
net,0,6.0,6,1.5,3,bad
pl,1,8.0,14,5.5,8,bad
org,1,6.0,9,4.666666666666667,6,good
com,0,11.5,15,4.666666666666667,6,bad
gov,1,7.5,12,3.0,3,good
de,2,4.75,9,3.5,5,good
org,1,3.0,3,2.2857142857142856,4,good
org,1,6.5,10,0.0,0,good
org,0,6.0,7,0.0,0,good
org,1,6.5,10,4.857142857142857,10,good
vu,1,10.5,19,0.0,0,bad
com,0,21.0,21,9.0,14,bad
org,1,5.5,9,0.0,0,good
org.hn,1,4.5,6,19.666666666666668,42,good
net,2,6.0,10,5.0,7,good
edu,2,6.333333333333333,14,6.75,13,good
com,1,15.5,16,6.5,10,bad
gov,1,6.0,7,7.833333333333333,11,good
com.ar,0,10.0,10,1.5,3,bad
ru,1,2.5,3,3.3333333333333335,5,good
org,1,6.0,9,20.0,36,good
info,0,11.0,11,0.0,0,bad
gov,2,4.0,6,4.0,7,good
com,1,6.0,9,4.0,7,good
com,1,7.0,7,6.0,9,good
com,1,7.5,12,3.3333333333333335,4,good
com,0,18.0,18,5.0,5,bad
org,2,5.333333333333333,9,3.0,5,good
com,1,6.5,10,7.6,10,good
info,0,8.0,8,17.0,32,bad
com,1,4.0,5,3.75,8,good
is,1,4.5,6,0.5,1,good
com,1,5.0,7,5.375,11,good
com,0,9.0,9,3.6666666666666665,6,bad
com,0,6.0,6,0.0,0,bad
com,1,9.5,10,5.142857142857143,10,good
ca,0,6.0,6,3.25,5,bad
com,0,12.0,12,7.166666666666667,12,bad
edu,0,8.0,8,5.666666666666667,11,good
com,0,15.0,15,2.0,4,bad
be,0,10.0,10,5.333333333333333,8,bad
com,1,4.5,6,8.6,16,good
ru,1,8.5,10,5.0,7,bad
net,1,4.0,6,5.0,5,bad
org,1,5.5,9,4.0,4,good
gov,1,4.5,6,4.5,5,good
com,0,13.0,13,7.2,11,bad
nz,2,4.666666666666667,9,4.5,8,bad
org,1,8.5,9,4.090909090909091,12,good
com,0,2.0,2,3.5,7,good
com,0,15.0,15,9.8,32,bad
com,1,5.5,8,4.0,9,good
eu,0,15.0,15,4.9,11,bad
edu,2,4.25,5,4.0,5,good
org,1,5.5,9,10.0,16,good
com,1,9.0,11,6.0,9,bad
com,0,9.0,9,4.0,5,bad
org,1,6.0,10,6.714285714285714,15,good
org,1,7.5,12,5.5,7,good
ca,2,4.666666666666667,7,4.0,11,good
com,0,14.0,14,2.5,3,bad
com,0,16.0,16,7.0,7,bad
com,0,17.0,17,7.0,7,bad
edu,2,5.666666666666667,7,6.5,7,good
com,2,5.0,9,5.0,5,bad
com.ve,0,9.0,9,2.3333333333333335,5,bad
com,1,5.0,5,7.75,15,good
com,1,8.0,13,4.666666666666667,5,good
com,0,18.0,18,4.714285714285714,9,bad
org,1,5.0,8,9.25,14,good
edu.tt,1,5.0,7,4.666666666666667,7,good
com,0,7.0,7,13.666666666666666,32,bad
gov,1,3.0,3,4.333333333333333,6,good
com,1,4.5,6,5.571428571428571,8,good
cl,1,7.5,10,5.5,7,bad
ml,1,13.5,18,6.875,9,bad
com,1,5.0,7,4.5,11,good
com,0,7.0,7,4.0,7,bad
gov,1,5.0,7,5.5,6,good
com,0,6.0,6,3.75,11,good
org,2,4.0,9,3.0,5,good
net,1,7.0,8,5.5,17,bad
org,1,5.5,9,5.0,6,good
org.za,0,11.0,11,3.5714285714285716,7,bad
info,0,17.0,17,5.0,7,bad
net,0,5.0,5,13.333333333333334,32,bad
su,0,7.0,7,7.0,7,bad
net,2,7.666666666666667,16,32.0,32,bad
ve,2,7.333333333333333,16,0.0,0,good
tz,1,8.0,14,4.25,6,bad
edu.ph,1,4.5,6,4.5,9,good
fi,1,3.5,4,6.2727272727272725,12,good
com,3,3.6,9,6.25,9,bad
org,1,3.0,3,5.5,8,good
com,1,6.5,10,4.666666666666667,11,good
net,1,9.0,15,6.6,15,good
wiki,1,8.0,13,0.0,0,bad
org,1,6.0,9,29.0,54,good
com,0,10.0,10,5.142857142857143,7,good
com,0,10.0,10,4.166666666666667,7,bad
edu,1,3.5,4,5.666666666666667,7,good
org,2,4.0,9,3.0,5,good
ca,2,5.0,7,0.5,1,good
ca,1,4.5,6,4.125,7,good
com,0,8.0,8,6.25,9,bad
com,1,5.0,7,4.0,7,good
org,2,4.0,9,3.0,5,good
org,1,5.5,9,5.333333333333333,7,good
org,1,7.0,10,8.666666666666666,17,good
biz,0,11.0,11,3.5,5,bad
com,1,4.0,5,5.333333333333333,8,good
org,1,3.0,3,0.0,0,good
com,1,5.5,8,5.4,13,good
org.br,0,4.0,4,9.428571428571429,32,bad
com.br,0,16.0,16,2.6666666666666665,3,bad
org,1,6.0,9,11.0,18,good
hk,1,4.0,5,3.5714285714285716,5,good
com.br,0,6.0,6,2.8,5,bad
biz,1,7.0,9,8.75,17,bad
va,1,5.0,7,5.0,10,good
net,1,7.0,8,6.361111111111111,17,bad
org,1,6.0,9,6.0,8,good
ie,0,16.0,16,6.2,7,bad
eu,3,4.75,8,6.0,10,good
com,1,6.0,9,4.5,7,good
com,1,4.5,6,7.428571428571429,10,good
com,0,6.0,6,8.8,32,bad
com,1,5.0,7,5.857142857142857,8,good
com,0,12.0,12,3.125,7,bad
gov,1,6.5,10,0.0,0,good
org,1,6.0,10,8.5,13,good
com,0,17.0,17,1.6666666666666667,3,bad
il,1,3.6666666666666665,6,5.5,8,bad
com,0,7.0,7,5.5,11,bad
com,0,7.0,7,5.5,8,good
am,1,5.0,7,4.2,7,good
in,1,8.0,11,5.5,7,bad
org,0,9.0,9,3.5,7,good
com,1,4.5,6,4.785714285714286,9,good
cn,1,3.5,4,5.666666666666667,12,good
net,1,8.0,8,5.166666666666667,7,good
ru,1,5.0,10,0.0,0,good
com.mx,0,9.0,9,4.0,8,bad
gov,1,3.5,4,5.0,8,good
org,1,5.5,9,33.5,63,good
org,1,5.0,6,4.0,5,good
com,0,11.0,11,4.948717948717949,6,bad
com,1,6.5,10,5.5,6,good
com,1,8.0,13,6.0,6,good
jp,2,2.3333333333333335,3,5.666666666666667,8,good
gq,1,12.5,15,10.7,18,bad
info,1,6.0,9,0.0,0,good
com,1,6.0,9,4.75,10,good
gov,2,6.0,9,0.0,0,good
com,1,4.333333333333333,6,4.428571428571429,7,good
com,1,6.5,10,5.5,9,good
ru,0,2.0,2,1.5,3,good
gov.uk,1,5.5,8,7.666666666666667,12,good
com,1,4.5,5,4.0,9,good
hr,1,5.0,7,0.5,1,good
com,0,8.0,8,10.75,13,bad
edu.vn,0,8.0,8,4.0,7,bad
com,0,11.0,11,6.5,9,bad
com.au,0,10.0,10,6.0,9,bad
org,1,5.5,9,7.0,10,good
tw,1,4.666666666666667,7,0.0,0,good
com,1,5.0,7,3.923076923076923,8,good
be,3,4.75,8,4.0,7,good
com,1,5.0,5,2.0,4,good
pl,1,8.0,9,5.333333333333333,7,good
com,1,8.0,13,6.076923076923077,12,good
org,0,30.0,30,3.3333333333333335,6,bad
ca,1,10.0,14,5.0,6,bad
org,1,6.0,9,4.0,4,good
at,3,3.75,6,0.5,1,good
hr,1,6.0,9,1.5,3,good
pw,0,8.0,8,4.75,6,bad
com,0,17.0,17,7.0,7,bad
gov,1,3.0,3,6.833333333333333,13,good
com,1,4.0,5,3.75,8,good
com,1,4.333333333333333,6,0.0,0,good
com.ar,0,9.0,9,4.0,5,bad
fr,1,4.0,5,3.923076923076923,7,good
uk,2,5.666666666666667,8,4.5,9,good
com,0,11.0,11,2.6666666666666665,6,bad
edu,2,4.333333333333333,7,4.25,6,good
net,0,5.0,5,6.4,10,bad
tn,0,15.0,15,6.633333333333334,32,bad
com,1,5.0,7,4.5,5,good
com,0,7.0,7,3.3333333333333335,5,bad
ru,0,5.0,5,3.0,6,good
edu.hk,1,4.5,6,3.5,6,good
gov.br,1,5.5,8,6.0,8,good
org,1,3.0,3,2.5714285714285716,5,good
dk,0,12.0,12,6.0,6,bad
com,2,5.0,9,9.0,9,bad
com,1,7.666666666666667,11,0.0,0,good
gov,1,3.0,3,5.625,12,good
com,1,6.0,9,4.833333333333333,8,good
net,0,8.0,8,5.8,9,bad
org,0,3.0,3,9.0,16,good
net,0,18.0,18,5.8,8,bad
pl,1,3.0,3,4.6,8,good
cz,1,6.5,10,0.0,0,good
org,1,6.0,10,8.333333333333334,17,good
com,0,12.0,12,3.6666666666666665,8,good
edu,1,6.0,7,0.5,1,good
biz,0,11.0,11,4.5,5,bad
it,0,19.0,19,10.0,10,bad
net,1,7.666666666666667,11,5.25,9,bad
org,1,5.5,9,18.0,48,good
org,1,7.0,11,0.0,0,good
org,1,6.0,9,8.0,10,good
org,1,5.5,9,6.666666666666667,9,good
de,1,7.0,8,11.777777777777779,26,good
com.au,0,10.0,10,8.5,17,bad
com,0,6.0,6,2.75,4,good
net,2,5.0,7,8.0,8,bad
org,1,5.5,9,3.75,10,good
nz,2,4.666666666666667,7,5.5,6,good
com,1,5.0,6,4.0,4,good
edu,1,5.0,7,7.5,11,good
cat,1,3.0,3,4.0,9,good
org,1,6.0,9,5.5,7,good
ca,1,5.0,7,2.6666666666666665,8,good
com,0,8.0,8,6.0,7,bad
com,1,10.0,11,3.888888888888889,10,good
org,1,6.5,9,4.75,7,good
by,0,3.0,3,4.0,6,bad
ch,1,11.5,15,4.3,8,good
info,0,4.0,4,4.333333333333333,8,bad
com,0,7.0,8,1.0,2,bad
com,1,5.0,6,6.833333333333333,15,bad
org,1,5.5,9,12.0,30,good
gov,2,6.0,13,4.222222222222222,6,good
org,1,5.5,9,4.0,4,good
fi,1,7.0,11,5.666666666666667,7,good
com,1,7.0,11,7.75,13,good
cn,0,5.0,5,6.0,6,bad
com,1,8.0,9,5.285714285714286,9,good
kz,0,6.0,6,8.5,9,good
com,1,6.0,8,4.333333333333333,6,good
org,1,5.0,9,3.0,5,good
ru,1,3.0,3,17.5,24,good
us,1,5.5,8,6.0,10,good
edu,1,7.5,8,3.5,6,good
ir,2,3.3333333333333335,4,1.5,3,good
org,1,7.0,11,2.0,4,good
be,1,8.0,10,8.0,8,bad
ru,1,3.0,3,0.0,0,good
ru,1,8.0,13,5.333333333333333,8,good
org,0,17.0,17,5.0,7,bad
de,2,6.0,9,7.0,7,bad
com,1,6.333333333333333,8,0.0,0,good
com,0,10.0,10,3.8666666666666667,8,good
com,1,6.5,8,4.083333333333333,9,good
com,1,6.5,10,3.7142857142857144,10,good
net,1,6.5,7,6.25,15,good
gov,1,4.0,4,0.0,0,good
com,0,9.0,9,6.0,6,bad
be,1,5.0,6,7.0,7,bad
info,1,12.0,14,8.0,27,bad
ie,1,4.5,6,0.0,0,good
org,0,8.0,8,6.75,8,bad
ac,0,3.0,3,5.666666666666667,13,bad
com,0,7.0,7,4.642857142857143,10,good
com,0,8.0,8,7.5,10,good
com,0,6.0,6,6.0,7,bad
org,1,6.0,9,3.3333333333333335,6,good
com,1,10.0,15,20.666666666666668,32,good
com,0,8.0,10,4.333333333333333,6,bad
org,1,6.0,9,10.333333333333334,16,good
com,1,10.5,12,3.2857142857142856,6,good
rs,1,3.5,4,6.5,7,good
org,1,5.5,9,20.0,36,good
com,1,11.5,12,4.066666666666666,9,good
com,0,4.0,5,6.0,6,bad
fr,1,5.0,7,2.0,4,good
com,1,6.0,8,0.0,0,bad
org,1,9.0,15,6.0,6,bad
gov,1,2.5,3,5.4,9,good
com.br,0,10.0,10,5.333333333333333,7,bad
com,1,5.5,8,8.0,8,bad
pl,0,4.0,4,8.285714285714286,32,bad
com,1,4.5,6,5.6,12,good
com,0,7.0,7,3.0,6,bad
net,0,6.5,7,0.0,0,bad
jp,2,2.6666666666666665,3,5.666666666666667,8,good
com,0,12.0,12,3.6,8,bad
party,7,7.25,10,0.0,0,bad
com,1,7.5,12,6.076923076923077,9,good
ca,2,5.0,9,3.6666666666666665,5,good
com,1,4.0,7,8.0,12,good
org.uk,1,8.0,13,5.333333333333333,12,good
org,1,6.0,9,14.0,24,good
com.br,0,6.0,6,3.5,7,bad
us,3,4.0,8,0.0,0,good
org,1,5.5,8,4.666666666666667,6,good
com,0,5.0,5,0.0,0,bad
org,0,8.0,13,3.0,6,bad
com,0,5.0,5,5.333333333333333,8,good
net,2,5.666666666666667,9,5.0,7,good
org,1,6.0,9,5.0,6,good
net,1,8.0,8,4.0,5,bad
info,0,6.833333333333333,11,4.5,5,bad
net,0,18.0,18,8.0,8,bad
edu,1,9.5,11,0.0,0,good
ru,1,5.0,5,6.166666666666667,16,good
biz,1,4.5,11,5.0,5,bad
org,1,6.0,10,20.0,36,good
org,1,6.0,9,7.5,11,good
org,1,3.5,4,5.0,6,good
pl,1,9.0,11,6.333333333333333,12,bad
com,1,8.5,14,5.0,10,good
gov,1,5.0,7,5.5,6,good
com,1,5.0,8,4.875,23,bad
mil.za,1,4.0,5,6.2,12,good
edu,1,6.5,7,2.4285714285714284,8,good
gov,2,2.6666666666666665,3,6.0,7,good
org,1,9.5,14,5.0,10,good
com,1,6.0,9,6.0,12,good
com,0,9.0,9,13.666666666666666,32,bad
ua,2,5.0,10,3.5,8,good
com.au,0,16.0,16,4.0,7,bad
com,1,3.5,4,3.5,6,good
edu.sg,1,3.5,4,3.5,6,good
jp,2,3.6666666666666665,6,1.0,1,good
com,0,12.0,12,6.0,6,bad
com,0,10.0,10,7.0,7,bad
com,1,8.5,14,8.0,9,good
com,0,17.0,17,5.0,5,bad
org,2,4.0,9,3.0,5,good
fr,1,5.0,7,4.0,8,good
com,1,10.0,13,6.0,6,good
ca,3,4.5,8,4.333333333333333,6,good
org,2,4.0,9,3.0,5,good
nz,2,5.666666666666667,7,4.5,9,good
edu.tr,1,5.0,7,5.5,10,good
net,1,5.5,6,0.0,0,good
com,0,11.0,11,7.555555555555555,32,bad
org.uk,1,8.0,13,5.333333333333333,12,good
com,1,8.0,12,3.75,6,good
com,0,10.0,10,10.5,32,bad
in,0,14.0,14,7.0,7,bad
org,1,6.0,9,4.0,4,good
fr,1,8.666666666666666,10,7.6,17,bad
cc,0,5.0,5,2.0,4,bad
com,0,10.0,10,3.0,5,bad
eu,0,10.0,10,4.0,8,bad
es,1,5.5,8,5.5,10,good
fi,1,3.5,4,7.0,13,good
org,1,6.0,9,5.333333333333333,9,good
com,1,4.5,5,6.142857142857143,9,good
com,0,12.0,12,4.2,7,bad
com,0,7.0,7,6.0,6,bad
com,1,6.5,7,4.5,6,bad
gov,1,3.0,3,5.0,9,good
com,1,4.0,5,1.6666666666666667,3,good
ru,1,3.0,3,4.5,5,good
net,0,5.0,5,4.5,7,bad
org,1,4.5,6,6.2,8,good
fr,0,13.0,13,4.333333333333333,7,bad
com,1,4.0,5,5.125,8,good
com,0,11.0,11,2.75,5,bad
com,1,5.5,7,4.0,6,bad
com,1,12.0,21,5.0,7,bad
fr,2,5.0,8,7.111111111111111,13,good
com,0,13.0,13,6.5,8,good
com,1,7.5,9,5.0,9,bad
com.ve,0,15.0,15,5.75,10,bad
ru,1,6.5,9,2.4285714285714284,4,good
com,1,5.0,8,4.266666666666667,9,good
za,2,3.5,5,6.0,13,good
org,1,6.0,8,7.0,10,good
br,1,4.5,6,3.0,6,bad
ca,1,8.0,9,3.5,6,good
com,0,7.0,7,0.0,0,bad
org,1,9.0,10,6.0,6,good
nz,2,5.666666666666667,10,0.0,0,good
com,1,5.0,6,3.3333333333333335,7,good
gov,1,5.0,7,5.5,6,good
com,1,3.0,4,2.4285714285714284,4,bad
com,1,5.5,8,4.166666666666667,7,good
eu,0,2.0,2,3.5,7,bad
com,0,11.0,11,6.0,6,bad
it,0,12.0,12,14.0,32,bad
gov,1,8.0,10,4.0,13,good
net,1,6.0,9,0.0,0,good
org,1,7.5,9,16.0,28,good
org,1,5.5,9,5.333333333333333,7,good
com,0,14.0,14,3.6666666666666665,5,bad
com.br,0,6.0,6,6.0,12,bad
com,1,7.5,8,4.785714285714286,13,good
com,1,8.0,13,6.0,6,good
org,1,6.0,9,44.5,85,good
edu,1,5.5,8,4.3,11,good
org,1,5.5,9,29.0,54,good
uk,2,3.3333333333333335,5,3.5,6,good
com,0,12.0,12,5.5,7,good
ru,1,3.0,3,3.6,6,good
com.ar,1,9.0,13,5.5,7,bad
org,1,6.0,9,12.5,39,good
com,0,10.0,10,3.0,5,bad
it,0,4.0,4,4.0,9,bad
com,0,12.0,12,0.0,0,bad
org,1,4.0,5,5.75,9,good
org,1,5.0,6,6.25,13,good
com.au,0,18.0,18,3.0,6,bad
org,1,3.0,3,6.75,12,good
int,1,3.0,3,4.866666666666666,11,good
com,1,7.5,12,4.833333333333333,9,good
be,0,4.0,4,0.0,0,good
com,1,4.5,6,4.666666666666667,9,good
com,1,9.0,9,4.571428571428571,11,good
hu,1,5.5,6,6.0,6,bad
com,1,7.0,7,4.428571428571429,6,bad
uk,2,4.5,7,6.5,11,good
org,1,6.0,9,0.0,0,good
com,0,15.0,15,2.5,3,bad
com,1,4.333333333333333,5,4.2,9,bad
gov.au,1,6.0,9,5.0,6,good
com,0,8.0,8,4.666666666666667,6,bad
com,1,6.0,9,4.25,5,good
com,1,5.666666666666667,9,5.5,7,good
org,2,4.333333333333333,9,3.0,5,good
org,2,4.0,9,3.0,5,good
si,0,8.0,8,4.75,9,bad
ru,1,4.0,5,3.6666666666666665,4,good
com,0,8.0,8,5.0,7,bad
ms,0,3.0,3,11.0,11,good
com.br,0,11.0,11,3.5,7,bad
asia,0,12.0,12,2.5,3,bad
com,1,3.0,3,6.4,9,good
gq,1,10.0,13,5.071428571428571,7,bad
uk,2,3.3333333333333335,5,6.25,10,good
com.tr,0,6.0,6,3.888888888888889,7,bad
info,0,13.0,13,5.222222222222222,11,good
org,1,6.5,10,5.0,6,good
com,0,9.0,9,6.111111111111111,9,bad
org,1,7.0,11,6.444444444444445,11,good
org,1,6.0,9,4.0,4,good
ca,1,7.5,11,8.5,11,good
com,0,13.0,13,9.0,9,bad
com,1,10.0,14,4.4,7,good
com,0,6.0,6,0.0,0,bad
org,1,5.5,9,17.5,31,good
com,0,10.0,10,5.0,8,bad
net,0,8.0,8,5.0,6,bad
net,0,10.0,10,5.0,5,bad
org,1,6.0,9,5.0,6,good
com,1,7.5,12,6.333333333333333,8,good
com,1,5.0,6,4.0,4,good
com,1,6.5,10,3.0,6,good
net,0,7.0,7,6.0,6,bad
org,1,5.0,6,0.0,0,bad
org,1,6.0,10,4.0,4,good
edu.pl,1,8.5,11,8.625,15,bad
org.uk,1,4.0,5,5.6,9,good
org,1,6.0,9,11.0,18,good
ru,0,10.0,10,4.0,5,bad
org,0,10.0,10,5.8,9,bad
com,1,4.0,5,3.75,8,good
com.ph,1,6.0,9,0.0,0,bad
org,1,2.5,3,4.2,8,good
com,1,6.5,7,5.0,8,good
org,1,6.0,9,9.0,14,good
com,0,16.0,16,5.333333333333333,7,bad
net.uk,2,6.0,10,5.5,10,good
com,0,4.0,4,5.0,6,good
abc.es,0,10.0,10,4.363636363636363,10,good
edu,1,5.5,7,4.5,9,good
com,0,7.0,7,9.0,9,bad
org,1,7.5,12,5.0,11,good
ca,1,14.0,19,4.0,7,good
org,1,7.0,7,6.25,11,good
us,0,4.0,4,0.0,0,good
org.pl,1,3.5,5,5.5,10,good
org,2,3.6,9,3.0,5,good
info,1,4.0,5,4.454545454545454,9,good
com,1,7.0,7,4.428571428571429,6,bad
edu,1,6.5,7,3.8,9,good
za,2,4.333333333333333,7,3.5,6,good
com,1,5.0,5,5.5,7,good
com,0,3.5,4,5.0,7,bad
com,1,15.5,16,5.0,7,bad
jp,2,5.0,10,6.5,10,good
com,1,7.0,8,5.285714285714286,12,good
com.bz,0,8.0,8,6.5,17,good
com,1,5.0,7,4.214285714285714,9,good
ke,1,9.0,16,3.0,6,bad
com,0,13.0,13,8.5,32,bad
ru,1,7.0,11,4.0,6,good
edu.tw,2,5.333333333333333,7,4.0,5,good
org,1,3.5,4,6.0,9,good
com,1,5.5,8,3.5,4,good
gov,2,4.333333333333333,7,4.75,7,good
com,1,12.5,14,3.25,5,bad
org,1,5.5,9,9.0,15,good
edu,2,6.0,10,4.0,5,good
org,1,8.5,9,6.666666666666667,10,good
com,0,12.0,12,4.375,9,bad
info,0,30.0,30,4.5,5,bad
org,1,6.0,9,6.0,9,good
org,1,8.5,9,4.363636363636363,14,good
com,1,6.0,9,6.0,10,good
ru,1,6.333333333333333,8,0.0,0,good
net,0,14.0,14,0.0,0,bad
pt,1,8.5,10,4.333333333333333,6,good
com,1,7.0,11,8.285714285714286,14,good
com,1,8.0,13,6.0,6,good
com.au,0,19.0,19,5.0,7,bad
com,1,11.0,14,5.0,9,good
com,0,11.0,11,7.0,16,bad
com,0,12.0,12,4.714285714285714,6,bad
com,0,7.0,7,3.5,7,bad
net,0,6.0,6,5.333333333333333,12,bad
gov.uk,1,3.0,3,6.0,12,good
id,1,4.666666666666667,9,6.0,6,bad
ru,0,12.0,12,4.666666666666667,6,bad
org,0,4.5,7,76.33333333333333,223,bad
org,1,6.5,10,4.428571428571429,9,good
com,1,4.5,5,0.0,0,bad
com,0,11.0,11,5.0,5,bad
ca,1,6.0,9,3.3333333333333335,5,good
net.au,0,12.0,12,6.0,6,bad
ca,2,5.333333333333333,8,3.3333333333333335,8,good
net,0,3.0,3,6.0,6,bad
de,1,3.0,3,10.75,29,good
com,1,5.0,7,14.0,14,good
com,1,7.0,11,5.5,8,good
com,1,8.0,13,4.25,8,good
org,1,5.5,9,4.0,4,good
org,1,5.0,9,7.0,10,good
org,1,5.5,9,5.0,7,good
org,1,6.0,10,7.0,10,good
ca,0,9.0,9,4.75,7,bad
com,0,10.0,10,9.428571428571429,32,bad
net,0,5.5,7,5.0,5,bad
com,0,25.0,25,8.0,8,bad
com,1,10.0,14,3.3333333333333335,7,good
net,0,23.0,23,6.0,10,bad
com,1,5.5,8,4.333333333333333,7,bad
com,1,6.0,9,4.5,9,good
com,0,10.0,10,4.25,8,bad
pl,1,10.5,19,0.0,0,bad
com,0,10.0,10,5.0,5,bad
cl,0,13.0,13,5.5,9,bad
org,1,7.0,9,0.0,0,bad
com,0,10.0,10,8.0,8,bad
org,1,8.5,14,4.0,5,good
com,1,7.0,7,4.428571428571429,6,bad
com,0,10.0,10,9.0,9,bad
com,0,7.0,7,0.0,0,bad
com,1,13.5,14,4.111111111111111,13,good
us,3,5.0,8,3.5,6,good
uk,2,2.0,3,0.0,0,good
ch,1,7.0,9,4.25,9,good
in,0,6.0,6,4.5,8,bad
com,1,7.5,12,6.0,10,good
biz,0,18.0,18,3.0,5,bad
org,1,5.5,9,4.0,4,good
net,0,11.0,11,3.857142857142857,7,good
net,2,4.0,5,5.0,7,good
com,0,16.0,16,4.0,7,bad
com,0,15.0,15,4.0,8,bad
com,1,5.5,8,6.6,12,good
net,0,7.0,7,7.0,8,good
org,1,3.0,3,4.166666666666667,7,good
com,0,10.0,10,10.0,10,bad
es,1,4.0,5,11.8,19,good
com,2,4.0,6,4.0,5,good
org,0,6.0,6,6.666666666666667,10,good
org,0,4.0,4,4.818181818181818,6,good
org,1,5.5,9,4.0,4,good
org,1,6.0,9,3.3333333333333335,6,good
com,0,10.0,10,4.75,9,bad
by,1,4.0,5,4.421052631578948,10,good
com,1,7.0,7,4.714285714285714,7,bad
it,0,25.0,25,5.0,10,bad
cz,0,4.5,5,5.666666666666667,6,bad
com,0,18.0,18,4.666666666666667,9,bad
de,0,14.0,14,7.5,13,bad
com,1,5.5,6,6.0,6,bad
org,1,9.0,15,11.0,26,good
gov,1,3.0,3,3.8461538461538463,6,good
com,1,4.0,5,5.545454545454546,9,good
scb.se,1,10.5,18,4.5,16,good
com,1,3.5,4,6.5,8,good
com,1,7.5,12,7.0,10,good
ru,0,11.0,11,4.0,5,bad
com,1,5.0,6,4.333333333333333,6,good
com,0,8.0,8,3.75,5,bad
by,0,8.0,8,5.75,9,bad
link,1,10.5,16,0.0,0,bad
com.br,1,5.5,7,5.333333333333333,8,bad
com.tr,0,11.0,11,7.0,7,bad
com,1,4.0,4,6.666666666666667,13,bad
org,1,5.5,8,3.5,7,good
com,0,16.0,16,5.0,7,bad
org,1,6.0,9,3.6666666666666665,5,good
ru,0,2.0,2,4.615384615384615,10,good
com,2,6.0,12,5.0,5,bad
org,0,13.0,13,8.0,10,good
com,0,21.0,21,6.0,16,bad
org,1,5.5,9,4.666666666666667,6,good
edu,2,4.666666666666667,8,5.333333333333333,7,good
org,1,5.5,9,38.5,73,good
ca,2,5.666666666666667,7,5.5,6,good
com,1,9.0,12,8.0,8,bad
com,0,15.0,15,7.0,11,bad
biz,1,7.5,10,6.833333333333333,16,bad
hu,1,4.0,5,4.333333333333333,8,good
pl,1,4.5,6,9.0,9,bad
org,1,5.5,9,4.5,5,good
